,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
536,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,country,https://open.spotify.com/track/7f08qp3HROTkfrtNpiYGGo,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,"['contemporary country', 'country', 'country road', 'modern country rock']",2016-05-13,201893,72,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893,4
537,The Only One Who Gets Me,3uPLRT7eFWg4qs0TTtqKn7,country,https://open.spotify.com/track/3uPLRT7eFWg4qs0TTtqKn7,Charles Kelley,2Hbxyk7qJ22i8wFEqgM3vC,['country pop'],2016-02-05,225226,37,0.571,0.372,10,-8.164,1,0.031,0.252,0.0,0.0755,0.343,73.966,225227,3
538,Buy Me a Boat,2WKLUgklz0VDX5bKTZ3eYD,country,https://open.spotify.com/track/2WKLUgklz0VDX5bKTZ3eYD,Chris Janson,60gmlHZmT16wiO9GiXKYK9,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-10-30,179077,69,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,179078,4
539,All To Myself,08tq1XcHwVt5PHXUo87i0D,country,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,"['contemporary country', 'country', 'pop']",2018-06-22,169920,67,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4
540,Delta Dawn,7GH8qNOm2gEKryVUyVzkmt,country,https://open.spotify.com/track/7GH8qNOm2gEKryVUyVzkmt,Tanya Tucker,7dmeVSH4lJqxXU7C87dKIB,"['classic country pop', 'country', 'country dawn', 'country rock', 'outlaw country']",1972,175200,60,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,175200,4
541,That's What's Working Right Now,2xcsluhInjNjAqR3253SkJ,country,https://open.spotify.com/track/2xcsluhInjNjAqR3253SkJ,Trent Tomlinson,1Zn69emN3uZsF6YwCrkgYp,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",2016-10-28,258306,40,0.485,0.552,10,-4.539,1,0.0305,0.124,0.0,0.103,0.476,125.933,258307,3
542,All My Rowdy Friends Are Coming Over Tonight,1yzyhrCfdwPgfWixsCELlH,country,https://open.spotify.com/track/1yzyhrCfdwPgfWixsCELlH,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,"['country', 'country road', 'country rock', 'outlaw country']",1972,178840,50,0.607,0.904,2,-7.693,1,0.0435,0.13,0.0,0.134,0.877,146.831,178840,4
543,Grave,0rpwb2kLgS6KAZsostOj1O,country,https://open.spotify.com/track/0rpwb2kLgS6KAZsostOj1O,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-09-08,193680,52,0.549,0.622,5,-5.504,1,0.0289,0.0438,0.0,0.166,0.555,141.804,193680,4
544,She's Got a Way,30ycZOQj59qlIGI0MvLtDm,country,https://open.spotify.com/track/30ycZOQj59qlIGI0MvLtDm,Chris Young,4BYxqVkZyFjtik7crYLg5Q,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-10-20,171240,48,0.585,0.729,9,-5.133,1,0.0434,0.0982,0.0,0.0658,0.893,160.071,171240,4
545,When Someone Stops Loving You,7A55QoGK0vf8lGNtaWZm45,country,https://open.spotify.com/track/7A55QoGK0vf8lGNtaWZm45,Little Big Town,3CygdxquGHurS7f9LjNLkv,"['contemporary country', 'country', 'country dawn', 'country road']",2017-02-24,228373,54,0.482,0.707,2,-3.127,1,0.0347,0.263,0.0,0.115,0.238,125.294,228373,3
546,Blame It on Me,6cwefViZyfc3i6VIod7rnK,country,https://open.spotify.com/track/6cwefViZyfc3i6VIod7rnK,Adam Wakefield,6vVB9hUpiPCp5SWAYwSzUt,['country pop'],2017-07-21,225161,0,0.515,0.668,2,-5.028,1,0.0348,0.0239,1.58e-05,0.163,0.366,128.252,225162,4
547,I Don't Have To Be Me ('Til Monday) - Single Version,5v1bA7NmQcQHvH9IDkeeF4,country,https://open.spotify.com/track/5v1bA7NmQcQHvH9IDkeeF4,Steve Azar,6x9fdTmlcJVJtChlLgT1G3,"['country', 'country road']",2002-01-01,196960,51,0.497,0.717,8,-4.224,1,0.0303,0.201,0.0,0.0458,0.771,168.999,196952,4
548,Small Town Southern Man,6KakW7FbrJJzbqW87oMPm2,country,https://open.spotify.com/track/6KakW7FbrJJzbqW87oMPm2,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",2008-02-29,280266,0,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,280267,4
549,Reasons,5bPiULQ8j6EpEdEXisn7yi,country,https://open.spotify.com/track/5bPiULQ8j6EpEdEXisn7yi,Jillian Jacqueline,5GDZ6xhBwk7Yja97CFLmV7,"['contemporary country', 'country pop']",2017-09-22,190226,0,0.535,0.651,1,-5.326,0,0.0471,0.0984,0.0,0.119,0.329,176.164,190227,4
550,Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,country,https://open.spotify.com/track/1nVLAEzhBXMJLR5zAl90Nl,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'pop rock', 'texas country']",2011-01-01,200706,71,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707,3
551,Life's About To Get Good,4h5uOWibuxo0qrtejla7Pb,country,https://open.spotify.com/track/4h5uOWibuxo0qrtejla7Pb,Shania Twain,5e4Dhzv426EvQe3aDb64jL,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn', 'dance pop']",2017-09-29,220173,49,0.637,0.891,10,-4.704,1,0.0383,0.00435,0.0,0.339,0.689,99.979,220173,4
552,WD-40,3L3HRHCi6CmKmUrAJj1sa0,country,https://open.spotify.com/track/3L3HRHCi6CmKmUrAJj1sa0,Muscadine Bloodline,0EyZDKtc41e4A3a3v69MxD,"['contemporary country', 'country pop']",2016-12-16,182826,41,0.521,0.575,1,-4.847,1,0.0374,0.0993,0.0,0.306,0.471,116.742,182827,4
553,When You Say Nothing at All,1G60o2g78glgxC0No8SsvQ,country,https://open.spotify.com/track/1G60o2g78glgxC0No8SsvQ,Keith Whitley,0bc7dhY6YXL35m1G0jVwuW,"['country', 'country rock']",1988-05-30,223733,58,0.666,0.296,3,-15.412,1,0.0247,0.691,3.82e-06,0.0552,0.393,80.007,223733,4
554,It Won't Be Like This For Long,4gzeYkzuzxuzAUTsGcdjqA,country,https://open.spotify.com/track/4gzeYkzuzxuzAUTsGcdjqA,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road']",2008-01-01,219000,58,0.584,0.524,4,-6.001,1,0.0287,0.335,0.0,0.11,0.389,143.863,219000,4
555,Yours If You Want It,4D4xJ4LyDXBWIf9thFSMAJ,country,https://open.spotify.com/track/4D4xJ4LyDXBWIf9thFSMAJ,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",2017-05-19,206826,58,0.554,0.903,8,-3.152,1,0.0515,0.0103,0.0,0.107,0.419,112.998,206827,4
556,Break Down Here,1xsGrsVJwG9zel8pefzVeo,country,https://open.spotify.com/track/1xsGrsVJwG9zel8pefzVeo,Julie Roberts,5sXhYkm9PpLn5R70U2T6Ba,"['contemporary country', 'country', 'country dawn']",2004-01-01,245493,50,0.641,0.485,1,-8.127,1,0.0328,0.142,0.0,0.0997,0.229,126.103,245493,4
557,I Don't Remember Me (Before You),6xrREPyyC5KESDhWfwqHiN,country,https://open.spotify.com/track/6xrREPyyC5KESDhWfwqHiN,Brothers Osborne,39NR3AUhpbbqKM33vWn2fp,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",2018-04-20,192680,61,0.614,0.614,4,-7.497,0,0.0314,0.104,3.59e-05,0.104,0.598,146.03,192680,4
558,Save a Horse (Ride a Cowboy),5s7m2xNZWgz5FqVSIvJcGA,country,https://open.spotify.com/track/5s7m2xNZWgz5FqVSIvJcGA,Big & Rich,0oBEeN6BCxEgMogzThqrPf,"['contemporary country', 'country', 'country road', 'modern country rock']",2004-04-20,200306,69,0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4
559,This Woman and This Man,5sp0v1NDTtfzcPMtFotz80,country,https://open.spotify.com/track/5sp0v1NDTtfzcPMtFotz80,Clay Walker,4MPkNgar5uTd8Sqvrr7par,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",1994-09-16,263533,49,0.588,0.581,6,-9.216,0,0.033,0.0462,0.0,0.0525,0.429,148.02,263533,4
560,T-Shirt,1zWZvrk13cL8Sl3VLeG57F,country,https://open.spotify.com/track/1zWZvrk13cL8Sl3VLeG57F,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-01-01,227693,65,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693,4
561,Here In the Real World,5f7xuOs1CLKczft1RO5bmK,country,https://open.spotify.com/track/5f7xuOs1CLKczft1RO5bmK,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",1989,217560,22,0.59,0.313,3,-12.603,1,0.0256,0.0664,0.000157,0.162,0.454,86.888,217560,4
562,A Good Run of Bad Luck,6H46hnlzoCKsbv2Ase75kX,country,https://open.spotify.com/track/6H46hnlzoCKsbv2Ase75kX,Clint Black,3Ay15wt0QChT4Kapsuw5Jt,"['country', 'country road', 'country rock']",1993-07-05,161866,48,0.634,0.727,9,-10.867,1,0.0418,0.218,0.00743,0.121,0.684,80.057,161867,4
563,Where I Come From,10ps1I1sIMRNZW11eceN7W,country,https://open.spotify.com/track/10ps1I1sIMRNZW11eceN7W,Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2011-10-18,201840,61,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,201840,4
564,These Are My People,5jFid6SUnYqohvNvNuZvIz,country,https://open.spotify.com/track/5jFid6SUnYqohvNvNuZvIz,Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,"['contemporary country', 'country', 'country road', 'modern country rock']",2006-07-18,213653,62,0.558,0.896,0,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,213653,4
565,Almost Home,6FW9MTGMjR5A6q2o7PLuuz,country,https://open.spotify.com/track/6FW9MTGMjR5A6q2o7PLuuz,Craig Morgan,6ktyNEnEukKzskQEiXgCFD,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2003-03-11,289000,58,0.525,0.481,8,-6.715,1,0.0251,0.302,0.0,0.121,0.237,75.974,289000,4
566,Blonde,6P6qT8H5f61xJS7uSikLMb,country,https://open.spotify.com/track/6P6qT8H5f61xJS7uSikLMb,Kip Moore,2hJPr4lk7Q8SSvCVBl9fWM,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-09-08,208786,46,0.714,0.523,8,-6.044,1,0.0391,0.123,0.0,0.0619,0.363,79.991,208787,4
567,Knee Deep (feat. Jimmy Buffett),1yEwEiTpsaPhQi9lb5EVV4,country,https://open.spotify.com/track/1yEwEiTpsaPhQi9lb5EVV4,"['Zac Brown Band', 'Jimmy Buffett']","['6yJCxee7QumYr820xdIsjo', '28AyklUmMECPwdfo8NEsV0']","[['contemporary country', 'country', 'country road', 'modern country rock'], ['folk rock', 'mellow gold', 'soft rock']]",2010-09-20,203173,2,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.61,90.987,203173,4
568,Little Rain,7t8U3P4HNu6lH1uj0tlFMi,country,https://open.spotify.com/track/7t8U3P4HNu6lH1uj0tlFMi,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,['contemporary country'],2018-04-27,207173,0,0.492,0.835,1,-4.273,1,0.0464,0.182,0.0,0.122,0.694,185.951,207173,4
569,Long Haired Country Boy,5pihM63Tj50g1XjLxq0iU8,country,https://open.spotify.com/track/5pihM63Tj50g1XjLxq0iU8,The Charlie Daniels Band,12d4iIvTOk7JkI6ecvc3ca,"['classic rock', 'country', 'country rock', 'southern rock']",1973,240106,62,0.588,0.58,2,-11.648,1,0.0275,0.319,3.74e-06,0.2,0.774,145.37,240107,4
570,Crazy Over Me,5Luq6Gx6Y6YXYdvPiLPOxf,country,https://open.spotify.com/track/5Luq6Gx6Y6YXYdvPiLPOxf,Dylan Scott,78YqeIji3mgAS2K1Maca6x,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-08-04,199920,47,0.507,0.617,9,-7.531,1,0.0317,0.25,0.0,0.307,0.412,75.052,199920,4
571,Bottoms Up,7nDoBWDvf02SyD8kEQuuPO,country,https://open.spotify.com/track/7nDoBWDvf02SyD8kEQuuPO,Brantley Gilbert,5q8HGNo0BjLWaTAhRtbwxa,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2014-01-01,221226,50,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.133,0.545,170.006,221227,4
572,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,country,https://open.spotify.com/track/2UZtI2HUyLRzqBjodvcUmY,Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rap rock', 'wrestling']",2017-10-27,233173,70,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,233173,4
573,White Lightning,6HkLfGqh1L4dH9HbrYrAEu,country,https://open.spotify.com/track/6HkLfGqh1L4dH9HbrYrAEu,George Jones,2OpqcUtj10HHvGG6h9VYC5,"['country', 'country rock', 'honky tonk']",1998-01-01,165160,24,0.649,0.793,10,-8.891,1,0.0908,0.79,3.33e-06,0.121,0.944,74.197,165160,4
574,Would You Go With Me,1KhrAWvLIjRlQIJtSTgvsi,country,https://open.spotify.com/track/1KhrAWvLIjRlQIJtSTgvsi,Josh Turner,7vCtweS8UVAXTyau2j0rDT,"['contemporary country', 'country', 'country road', 'modern country rock']",2006,228186,77,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,4
575,Better Man,23TxRN09aR1RB0G0tFoT0b,country,https://open.spotify.com/track/23TxRN09aR1RB0G0tFoT0b,Little Big Town,3CygdxquGHurS7f9LjNLkv,"['contemporary country', 'country', 'country dawn', 'country road']",2017-02-24,263120,69,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,263120,4
576,Swingin',5aujdHHMn6WBzxFiCyqCJb,country,https://open.spotify.com/track/5aujdHHMn6WBzxFiCyqCJb,John Anderson,3U7k7hBsHF9dy4ELW53Wrv,"['country', 'country road', 'country rock']",1998-03-17,179160,41,0.652,0.722,9,-10.678,1,0.0326,0.0649,0.0,0.166,0.727,110.751,179160,4
577,Hard To Love,6E9V9TRlVOLjenGjHemzEH,country,https://open.spotify.com/track/6E9V9TRlVOLjenGjHemzEH,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,"['contemporary country', 'country', 'country road', 'modern country rock']",2012-04-24,224293,69,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4
578,Just To See You Smile,2op0kDNARK2VHWHntEeH4g,country,https://open.spotify.com/track/2op0kDNARK2VHWHntEeH4g,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",1997-06-03,215173,66,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173,4
579,Drunk Like You,4YZFC2igC3mzuktFHSF9mY,country,https://open.spotify.com/track/4YZFC2igC3mzuktFHSF9mY,The Cadillac Three,1nivFfWu6oXBFDNyVfFU5x,"['contemporary country', 'modern southern rock']",2016-08-05,208453,39,0.543,0.793,0,-5.905,1,0.0403,0.225,0.000114,0.363,0.553,140.06,208453,4
580,International Harvester,0Ta3jOf8m9yCSWMVwd8Qlf,country,https://open.spotify.com/track/0Ta3jOf8m9yCSWMVwd8Qlf,Craig Morgan,6ktyNEnEukKzskQEiXgCFD,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2006-10-31,228653,66,0.699,0.837,2,-5.173,1,0.0428,0.103,0.0,0.231,0.348,95.493,228653,4
581,What Kind Of Fool Do You Think I Am,2PU9BQnRNnarDJVaRF8Hg1,country,https://open.spotify.com/track/2PU9BQnRNnarDJVaRF8Hg1,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,"['country', 'country rock']",1992-02-18,216573,45,0.691,0.632,7,-10.227,1,0.0293,0.11,5.4e-05,0.117,0.783,112.485,216573,4
582,Day Drunk,7nGuT0EfqQ1TXcADEKwB6Q,country,https://open.spotify.com/track/7nGuT0EfqQ1TXcADEKwB6Q,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,"['australian country', 'australian pop', 'contemporary country']",2018-10-12,194898,63,0.647,0.754,10,-5.446,1,0.0378,0.015,0.0,0.0684,0.755,97.005,194898,4
583,Runnin' Outta Moonlight,6enPOmd3vSFpI4jjms8kXN,country,https://open.spotify.com/track/6enPOmd3vSFpI4jjms8kXN,Randy Houser,56x8mYvS3cyDGAi8N2FxbB,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2013-01-22,193773,67,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773,4
584,Close,6YKL9gCOH31W5fanjQTtqq,country,https://open.spotify.com/track/6YKL9gCOH31W5fanjQTtqq,Ryan Kinder,0GAapPTQR8KFJxrNZOKksy,"['contemporary country', 'country pop']",2016-11-11,178026,45,0.479,0.86,0,-4.318,1,0.0347,0.00566,0.0,0.168,0.743,80.018,178027,4
585,Beer For My Horses,7E2DqvnVtbIrFrL5X6YH9Q,country,https://open.spotify.com/track/7E2DqvnVtbIrFrL5X6YH9Q,"['Toby Keith', 'Willie Nelson']","['2bA6fzP0lMAQ4kz6CF61w8', '5W5bDNCqJ1jbCgTxDD0Cb3']","[['contemporary country', 'country', 'country road', 'oklahoma country'], ['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']]",2002-01-01,204000,68,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,204000,4
586,Head Over Boots,4ly1QBXEwYoDmje9rmEgC4,country,https://open.spotify.com/track/4ly1QBXEwYoDmje9rmEgC4,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,"['contemporary country', 'country', 'country road', 'modern country rock']",2016-05-13,202346,73,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,4
587,Blue Jean Baby,7vSsQGytMJvOh31mqn4pFS,country,https://open.spotify.com/track/7vSsQGytMJvOh31mqn4pFS,Jimmie Allen,147nKr9upHZSSxqCzh9j7c,"['contemporary country', 'country pop']",2017-10-06,182853,0,0.642,0.701,6,-6.383,1,0.0347,0.0208,0.0,0.103,0.834,86.992,182853,4
588,Follow Your Arrow,4CLPNURPcKztF9RRdcWLGP,country,https://open.spotify.com/track/4CLPNURPcKztF9RRdcWLGP,Kacey Musgraves,70kkdajctXSbqSMJbQO424,"['contemporary country', 'country dawn', 'pop', 'texas country']",2013-01-01,199640,66,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,199640,4
589,I Want Crazy - Encore,4FkgULes13bk2eHrsJg4q9,country,https://open.spotify.com/track/4FkgULes13bk2eHrsJg4q9,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2011,236865,65,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,236865,4
590,Make You Mine,5o9LteJdhkA3ndUDz4JVfV,country,https://open.spotify.com/track/5o9LteJdhkA3ndUDz4JVfV,High Valley,5sQqZtsAbXAoAnvA8iN9kN,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016-11-18,211613,56,0.576,0.892,0,-4.178,1,0.0392,0.12,0.0,0.131,0.522,123.074,211613,3
591,Black,2lFtnEmkIPm2ClN55e2chV,country,https://open.spotify.com/track/2lFtnEmkIPm2ClN55e2chV,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,"['contemporary country', 'country', 'country road']",2016-06-10,211160,66,0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,211160,4
592,Fast Girl,7JJbiSK9OkQqfDaioahHw2,country,https://open.spotify.com/track/7JJbiSK9OkQqfDaioahHw2,Seth Ennis,2dEZtPJFspWetycGtouit2,"['contemporary country', 'country pop']",2017-08-11,171440,30,0.652,0.654,3,-6.43,1,0.027,0.219,0.0,0.09,0.752,92.01,171440,4
593,That Lonesome Song,3R8YbAsBsFnGIKL25s6iiO,country,https://open.spotify.com/track/3R8YbAsBsFnGIKL25s6iiO,Jamey Johnson,5yhxqYI0JBwUKfXpSEjiM8,"['contemporary country', 'country', 'country road', 'outlaw country', 'redneck']",2008-01-01,241720,60,0.524,0.403,7,-8.772,1,0.0316,0.265,3.09e-05,0.341,0.183,94.693,241720,4
594,Dance with Me (feat. Kelsea Ballerini),07sa7qkxpemze5BBE7jufs,country,https://open.spotify.com/track/07sa7qkxpemze5BBE7jufs,"['Morgan Evans', 'Kelsea Ballerini']","['6fzQ81ouajOEFqCIB9VwrS', '3RqBeV12Tt7A8xH3zBDDUF']","[['australian country', 'australian pop', 'contemporary country'], ['contemporary country', 'country', 'pop', 'post-teen pop']]",2018-10-12,199501,56,0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-06,0.107,0.462,147.981,199501,4
595,I Told You So,6QUEB3DDAD7oJhbIZF2v4Y,country,https://open.spotify.com/track/6QUEB3DDAD7oJhbIZF2v4Y,Randy Travis,1pTuR132U5b4Rizal2Pr7m,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock']",1987-05-04,219506,53,0.615,0.347,9,-9.596,1,0.0259,0.182,0.0,0.125,0.273,78.994,219507,4
596,Roots,1fC13X9Ob5KI982tNtrOhG,country,https://open.spotify.com/track/1fC13X9Ob5KI982tNtrOhG,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-05-12,231173,0,0.726,0.595,11,-6.846,1,0.0393,0.148,0.000433,0.106,0.696,115.0,231173,4
597,Long Line of Losers,52m2aSz4K783RyhWGareXS,country,https://open.spotify.com/track/52m2aSz4K783RyhWGareXS,Kevin Fowler,6NKQIkHTjxD5Ovj6znGV1n,"['country', 'country road', 'outlaw country', 'red dirt', 'texas country']",2007-09-25,251800,45,0.407,0.718,5,-4.519,1,0.033,0.0873,1.31e-06,0.205,0.481,157.933,251800,4
598,"I Like It, I Love It",3IvcWWehbBcBR4YZxlGM9R,country,https://open.spotify.com/track/3IvcWWehbBcBR4YZxlGM9R,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",1995-08-15,205706,68,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,205707,4
599,I'm Gonna Be Somebody,4ICSwxlVyGaTquNqblL7Y9,country,https://open.spotify.com/track/4ICSwxlVyGaTquNqblL7Y9,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,"['contemporary country', 'country', 'country road', 'country rock', 'outlaw country']",1990,244933,61,0.563,0.668,7,-6.666,1,0.0267,0.173,7.15e-06,0.12,0.543,76.406,244933,4
600,Daddy's Money,7itHyuODr4R7Fdz454zn3F,country,https://open.spotify.com/track/7itHyuODr4R7Fdz454zn3F,Ricochet,2ice51RDLjtbzWE26dme4l,[],1996-02-06,183493,61,0.698,0.861,2,-4.756,1,0.0289,0.189,0.0,0.0602,0.941,134.726,182462,4
601,As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8,country,https://open.spotify.com/track/7G6l2FtQyRhQgYgut2I6i8,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road', 'oklahoma country']",2005-01-01,227840,69,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,227840,4
602,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,country,https://open.spotify.com/track/73WWkaWkIRSP3MYGZ14aY4,Kip Moore,2hJPr4lk7Q8SSvCVBl9fWM,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-09-08,154706,59,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,154707,4
603,Love Wins,65R0xYBefZnX9ho6ypOADM,country,https://open.spotify.com/track/65R0xYBefZnX9ho6ypOADM,Love and Theft,03a5eVjzFyQlR4XyVSwt4t,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2017-03-10,225933,36,0.534,0.508,2,-7.085,1,0.0322,0.379,0.0,0.0867,0.422,153.947,225933,4
604,Summer Cool,0hTNq9RahZlUuLDoiGmSxS,country,https://open.spotify.com/track/0hTNq9RahZlUuLDoiGmSxS,Stephen Carey,5R4aCM4MHu9UvbvfDgW6N1,[],2018-01-19,200646,36,0.698,0.466,8,-7.879,1,0.0517,0.00736,0.000689,0.11,0.573,81.049,200647,4
605,Shoot Out the Lights,1g9rDqYo4h8JT6r4xDonbu,country,https://open.spotify.com/track/1g9rDqYo4h8JT6r4xDonbu,Jessie James Decker,0GzIauSfKRc5BlNXpTWAGz,"['contemporary country', 'country pop']",2017-02-17,194593,25,0.505,0.886,2,-3.413,1,0.0355,0.00294,0.0,0.336,0.462,98.034,194594,4
606,Prob'ly At A Bar,7dysCAfzEwSY94rfkEYTeE,country,https://open.spotify.com/track/7dysCAfzEwSY94rfkEYTeE,Jon Langston,4BANbHDs1IluagTx5eRW2P,"['contemporary country', 'country pop', 'country road', 'modern country rock']",2018-08-03,202746,50,0.553,0.723,6,-4.476,1,0.0321,0.0527,0.0,0.0851,0.579,137.96,202747,4
